refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Community ID,Gravity,Degree Centrality,Betweenness Centrality,Edge Weight Sum
TIVMIW,O=C1C(=O)C(=O)C1=O,Ca,3.5898,0.96806,3.5898,33,0.0,1.0,0.0,5.932595734327549
TIVYAZ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,7.23413,4.4149,7.23021,0,0.7395151757567316,0.446927374301676,0.016251586826096908,271.12509077203623
TIYMAQ,OC(=O)[C@@H]1CC[C@@H](CC1)C(=O)O,Nd,3.09946,1.56313,2.28038,255,8.88145782257747e-05,0.4,0.0,1.8103371657355067
TIYMEU,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Sm,4.429,1.66687,4.42816,439,0.3200237669911192,1.0,0.0,1.8016967142954106
TIZVED,N#Cc1cc(C)c(cc1C)C#N,Cu,5.01394,3.73352,4.96521,622,0.3333231450901408,1.0,0.0,5.547585359023701
TIZVED01,N#Cc1cc(C)c(cc1C)C#N,Cu,4.983,3.71157,4.96096,622,0.33331875628788765,1.0,0.0,5.547587920471639
TIZVIH,N#Cc1cc(C)c(cc1C)C#N,Cu,4.94105,3.69754,4.92231,622,0.3333333333333333,1.0,0.0,5.547595105967368
TIZVIH01,N#Cc1cc(C)c(cc1C)C#N,Cu,4.94285,3.69674,4.94285,622,0.33331355993896256,1.0,0.0,5.547590083853785
TOBQEH,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Nd,2.81535,1.27744,2.81535,255,0.2562963496259608,0.4,0.0,1.8096868736178167
TOHJIL,OP(=O)(CCP(=O)(O)O)O,U,4.95348,2.59113,4.95329,120,0.3333333333333333,1.0,0.0,2.752754995848168
TOHQAK,O=N(=O)c1ccc(c(c1)S(O)(O)O)O,Pb,2.16742,1.03007,2.16513,46,0.0,1.0,0.0,0.8666166476081312
TOHRUF,OC(=O)Cn1cnnn1,Ni,1.76539,1.21376,1.75722,630,1.0,1.0,0.16666666666666666,2.6631484243116414
TOHRUF01,OC(=O)Cn1cnnn1,Ni,1.76918,1.22091,1.76147,630,0.9999897324878168,1.0,0.16666666666666666,2.6631167937685967
TOHYOF,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Cd,4.95921,3.31181,4.94339,16,0.38491604407585217,0.007135575942915393,0.0010183278204248054,5.980783604113999
TOJDAY,[O-][n+]1ccc(cc1)CCc1cc[n+](cc1)[O-],Mn,4.5594,1.99599,4.5594,740,0.0,1.0,0.0,0.8076915140516683
TOJGOQ,OC(=O)COc1cccc(c1)/C=C/C(=O)O,Ce,1.85166,0.96013,1.84566,225,0.3570557578972817,0.6666666666666666,0.0,1.7281853029878507
TOJVUJ,OP(=O)([C@@H]1CC[C@H](CC1)P(=O)(O)O)O,Zn,2.12634,1.41886,2.12324,780,0.0,1.0,0.0,0.9499396124331316
TOKGOQ,OS(CCP(=O)(O)O)(O)O,Cu,2.55454,1.63113,2.55454,45,0.6006060479953512,0.43478260869565216,0.04150197628458498,8.583003012181347
TOLPEQ,O=N(=O)c1nnn[nH]1,Cs,1.28569,0.76622,1.24634,781,0.0,1.0,0.0,0.834071860657307
TOLPIU,O=N(=O)c1nnn[nH]1,Rb,1.6326,0.70619,1.6326,782,0.0,1.0,0.0,0.8347800781312411
TONBUU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,5.52603,3.85788,5.48011,12,0.6471267182196966,0.43229166666666663,0.01541580248394009,71.84216398500395
TONVAV,N#CC(c1ccc(cc1)C(C#N)C#N)C#N,Zn,8.16519,3.8611,8.16519,385,0.0,1.0,0.0,0.9990788558452012
TORXAB,c1nnn[nH]1,Cu,5.2092,4.27372,5.2092,232,0.0,1.0,0.0,8.97463774815852
TORXIJ,c1nnn[nH]1,Cu,1.95669,0.88511,1.58971,232,0.13429530009269305,1.0,0.0,8.982692456246433
TORXOP,c1nnn[nH]1,Cu,1.87521,1.2102,1.87366,232,0.31459529583164186,1.0,0.0,8.993506414984578
TORXOP01,c1nnn[nH]1,Cu,1.91045,1.2005,1.91026,232,0.3246455175244402,1.0,0.0,8.994109203033739
TOVJAR,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Fe,11.70828,8.52361,11.69792,42,0.4605260477668523,0.463768115942029,0.0024582727773829033,56.68738712404352
TOXMUQ,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Al,6.89787,6.74832,6.89787,166,0.9965767062299239,0.6956521739130435,0.004215673888355505,42.00644148090195
TUCHUV,OC(=O)c1ccc(s1)C(=O)O,Mn,2.51986,1.23719,2.48466,152,0.9997185099198159,1.0,0.02727272727272727,10.210225993817454
TUCJAD,OC(=O)c1ccc(s1)C(=O)O,Mn,2.57854,1.37393,2.57105,152,0.006071594757942685,1.0,0.02727272727272727,10.212616384669579
TUDJIM,Cc1ncc[nH]1,Zn,11.38928,3.41883,11.38928,218,0.7954738214890638,0.967741935483871,0.0030624534388848804,81.48425646986747
TUFPOB,c1nnn[nH]1,Cu,1.62404,0.77134,1.62404,232,0.21496583224834845,1.0,0.0,8.987530880132912
TUFSEU,CC([C@@H]1P=PC(=P1)C(C)(C)C)(C)C,Cu,7.39064,1.22309,7.38682,783,0.0,1.0,0.0,0.9999902323705612
TUFSIY,CC([C@@H]1P=PC(=P1)C(C)(C)C)(C)C,Cu,7.33538,1.12163,7.33537,783,0.0,1.0,0.0,0.9999902323705612
TUGSOE,n1ncn(c1)[C@]12C[C@@H]3C[C@H](C1)C[C@](C2)(C3)n1cnnc1,Cd,5.84749,3.48718,4.14128,536,0.31709669630086995,1.0,0.0,2.727923565777135
TUHSOG,OC(=O)c1ccc(cc1)/C/1=C\2/C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1ccc(cc1)C(=O)O)/C=C3)/c1ccc(cc1)C(=O)O)/[nH]2)/c1ccc(cc1)C(=O)O,Ti,14.35519,12.67999,14.35519,585,0.31340525041693823,1.0,0.0,2.6344413090908754
TUKYIJ,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Ag,6.43776,2.80445,6.41451,569,0.3293534141655107,1.0,0.0,7.829280886467437
TUPDOZ,OC(=O)c1ccc(cc1)n1ncnc1,Cu,4.91283,4.45295,4.91054,3,0.6800759995360989,0.03628691983122363,0.000358455345084596,35.94510831360929
TUTZUD,OC(=O)Cc1ccc(cc1)CC(=O)O,Er,3.19446,1.54144,3.18414,280,0.32088109411697197,1.0,0.0,2.6201380699985624
UBUMOW,S=c1n(CCCCn2ccn(c2=S)C)ccn1C,Ag,4.07989,1.68842,3.33433,602,0.0,1.0,0.0,1.9975069277305069
UCABAE,N1=CNN(C1)c1ccc(cc1)/C(=C(\c1ccc(cc1)N1NC=NC1)/c1ccc(cc1)N1NC=NC1)/c1ccc(cc1)N1NC=NC1,Cd,5.42772,4.56824,5.1729,16,0.6321299396589733,0.00815494393476045,0.0,7.09619905661887
UCEXAC,OC(=O)c1ccc(cc1)C(=O)O,Tb,5.21548,1.93598,5.21548,9,0.7301950478986811,0.6395939086294415,0.025959567694359996,108.81542237915608
UCEXEG,OC(=O)c1ccc(cc1)C(=O)O,Dy,5.21055,1.94821,5.02451,22,0.7642060887626151,0.584070796460177,0.038024355522768616,57.14702196620805
UCOCAR,OC(=O)CC(=O)O,Sr,1.44756,0.66894,1.44756,703,0.0,0.25,0.0,0.8015068925441313
UCOCIY,S1CCSCC1,Ag,1.8295,0.9196,1.82637,217,0.0,1.0,0.0,0.8076630056137908
UDANEV,OC(=O)C1=NC=N[C@@H]1C(=O)O,In,11.61707,9.79492,11.61707,340,0.0,1.0,0.0,1.9958811961966296
UDEPIE,OC(=O)c1[nH]c(nc1C(=O)O)c1ccccn1,Pb,6.47554,2.99982,6.47554,257,0.6962169151027893,0.8333333333333333,0.03333333333333333,4.311963133814102
UDEPOK,OC(=O)C1=NC(=N[C@@H]1C(=O)O)c1ccccn1,Pb,2.68089,1.44101,2.64163,784,0.29559095330751006,1.0,0.0,1.9984355910746192
UDEPUQ01,OC(=O)C1=NC(=N[C@@H]1C(=O)O)c1ccccn1,Pb,2.86554,1.03933,2.78184,784,0.3333333333333333,1.0,0.0,1.997067317842773
UDESIG,O=N(=O)[C@H]1C=C(N(=O)=O)C(=O)C(=C1O)N(=O)=O,Rb,1.57791,0.7908,1.33545,300,0.7777777777777777,0.75,0.16666666666666666,2.6554772784788447
UDESIG01,O=N(=O)[C@H]1C=C(N(=O)=O)C(=O)C(=C1O)N(=O)=O,Rb,1.5652,0.79821,1.31106,300,0.7777105650411921,0.75,0.16666666666666666,2.6551046860993375
UDICAN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Bi,2.42506,1.1625,2.41846,182,0.8108697907662537,0.8095238095238095,0.03809447197682491,15.211721737614333
UDICER,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Bi,3.66951,2.66081,3.60354,182,0.810962512575648,0.8095238095238095,0.03809447197682491,15.215259259223922
UDICIV01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Bi,1.68388,0.97466,1.68355,182,0.23752658407173322,0.38095238095238093,0.0,7.018137397896659
UDICUH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Bi,1.89038,1.02863,1.89038,182,0.23748900040613166,0.38095238095238093,0.0,7.016703506236203
UDIQII,OC(=O)CCCCC(=O)O,Tb,5.65175,3.88674,5.64718,138,0.4210178757312811,0.75,0.007142857142857143,5.359038307871102
UDISAD,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@@H](C[C@@H]1C(=O)O)C(=O)O,Tb,5.04926,1.0172,5.04926,239,0.3288443212059562,1.0,0.0,2.8208493788875244
UDISOR,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@@H](C[C@@H]1C(=O)O)C(=O)O,Dy,5.24673,0.89508,5.17671,238,0.32859829412425484,1.0,0.0,2.817549858921964
UDISUX,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@@H](C[C@@H]1C(=O)O)C(=O)O,Yb,5.19711,0.89957,5.19711,598,0.3322051452362995,1.0,0.0,1.8298124612854392
UDITAE,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@@H](C[C@@H]1C(=O)O)C(=O)O,Tm,5.06373,0.90651,5.06373,242,0.0,1.0,0.0,0.8209577332848281
UDITEI,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@@H](C[C@@H]1C(=O)O)C(=O)O,Ho,5.19679,0.91398,5.19679,240,0.0,1.0,0.0,0.821211558649861
UDOQIQ,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Ce,3.46439,1.00987,3.41109,27,0.6046320608850296,0.27906976744186046,0.22619950585122525,19.775461137673883
UDUMIP02,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ag,2.03101,0.68399,2.03101,1,0.5956200424756696,0.1415929203539823,0.02559239202114665,27.611308064757477
UFAMEW,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.85854,2.44776,4.8472,5,0.4565395311863492,0.33214030064423766,0.0013838171541964215,401.1812429031146
UFAQOK,CC(C[C@@H](C(=O)O)NCc1ccncc1)C,Cd,9.02294,8.70634,9.02294,16,0.7218534091485386,0.009174311926605505,0.0,8.498927944389777
UFATEA,OC(=O)c1ccncc1,Ni,2.85438,1.18389,2.83889,12,0.6440033521521294,0.4375,0.013332562431279317,71.53094317050474
UFENAW,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.28617,5.35852,7.12727,5,0.6858154607971194,0.4881889763779527,0.003537125174580255,598.6314797899696
UFETAB,OC(=O)Cn1cncn1,Ag,1.95673,0.82808,1.95673,1,0.447818106333058,0.01327433628318584,0.0006089501726464064,2.6719751697790413
UFIJOK,S=c1[nH]c(=S)[nH]c(=S)[nH]1,Rb,1.44352,0.78857,1.44352,785,0.0,1.0,0.0,0.999844918781029
UFIJUQ,S=c1[nH]c(=S)[nH]c(=S)[nH]1,Rb,1.71231,0.83456,1.66906,785,0.0,1.0,0.0,0.999844918781029
UFIKAX,S=c1[nH]c(=S)[nH]c(=S)[nH]1,Cs,1.76064,0.90885,1.76064,786,0.0,1.0,0.0,0.9999635150466876
UFIKAX01,S=c1[nH]c(=S)[nH]c(=S)[nH]1,Cs,2.22072,1.08372,2.19961,786,0.0,1.0,0.0,0.9999635150466876
UFIRUX,OC(=O)c1ccc(cc1)C(=O)O,In,3.56507,1.92938,3.23481,51,0.820277054898817,0.797979797979798,0.013822808354992758,137.76302808367214
UFOBAV,c1cnn[nH]1,Fe,5.08875,3.74077,5.08875,787,0.0,1.0,0.0,1.9999900924515233
UFOBEZ,c1cnn[nH]1,Fe,4.79365,3.57468,4.79365,787,0.3333333333333333,1.0,0.0,1.9999955702210128
UFOBEZ01,c1cnn[nH]1,Fe,4.85196,3.62483,4.85196,787,0.2607996944764939,1.0,0.0,1.9999943782533511
UGAGIV,OC(=O)c1cc2c(c(c1)S(O)(O)O)cc(cc2S(O)(O)O)C(=O)O,Bi,2.78086,0.95944,2.0791,182,0.34340030471995225,0.42857142857142855,0.018253968253968255,7.511101056367011
UGANIB,OC(=O)C(=O)O,Cd,1.2018,0.77261,1.16024,367,0.9994924398640147,1.0,0.047619047619047616,6.596148774280162
UGIXOZ,OC(=O)/C=C/C(=O)O,La,1.88204,0.68622,1.27927,587,0.0,1.0,0.0,0.8979386770185686
UGUGUZ,OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O,Yb,4.60362,2.20794,4.60171,511,0.0,1.0,0.0,0.8460362917289658
UGUNOZ,Oc1ccc(c2c1nccc2)S(O)(O)O,Na,1.63389,0.74158,1.63389,619,1.0,1.0,0.6666666666666666,2.568018910751996
UHAXOS,OS(CCS(O)(O)O)(O)O,Er,5.87477,1.27592,5.87355,341,0.0,1.0,0.0,0.8060996760604933
UHOGEF,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Mn,4.81309,3.28597,4.78487,620,0.3333333333333333,1.0,0.0,4.995163340058674
UHOKOR,c1ccncn1,Co,1.81592,1.20897,1.78813,155,0.18205456426342911,1.0,0.0,1.9998757725910745
UHOYIZ,NCCCN,Cd,2.6309,1.60728,2.6309,481,0.11876604650105094,1.0,0.0,2.575649646759142
UHUXOM,OC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Na,2.12929,1.21877,2.12892,85,0.32278791521259764,0.34782608695652173,0.0,6.935723907403236
UJEFOE,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Yb,3.01167,1.52025,3.01167,57,0.4944304462744549,0.6136363636363636,0.004272311472936093,23.222942105638086
UJUPUM,Cc1nnn[nH]1,Zn,6.014,3.975,6.01314,71,0.3209568511352548,1.0,0.0,7.989956534813453
UJUXOM,N[C@@H]1C[C@H](N)C[C@H](C1)N,Ag,3.8942,2.89771,3.83746,530,0.0,1.0,0.0,0.9996263823618532
UKACIU,[C]c1nnn[nH]1,Zn,11.04287,4.20929,11.04287,754,0.0,1.0,0.0,0.9957294340457992
UKAZAJ,O=N(=O)C(c1nonc1NNc1nonc1C(N(=O)=O)N(=O)=O)N(=O)=O,K,1.56061,0.45875,1.56023,236,0.0,1.0,0.0,0.855590782156973
UKIBUN,OC(=O)c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C(=O)O,Hf,19.36968,13.79843,19.36274,292,0.5099842758132979,0.6666666666666666,0.05180296756383713,13.9419530553416
UKIQIP,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,7.8019,4.53449,7.59267,2,0.5581125590101821,0.3790983606557377,0.012596323481671239,157.20098990310484
UKOYID,Nc1nnn[nH]1,Cd,2.32633,1.81933,2.32245,237,0.09606301185332693,1.0,0.0,7.964824921196936
ULAQEF,OC(=O)COc1cc(OCC(=O)O)c2cc1[C@H](c1ccc(cc1)C)c1cc(c(cc1OCC(=O)O)OCC(=O)O)[C@H](c1ccc(cc1)C)c1cc([C@H](c3cc([C@H]2c2ccc(cc2)C)c(OCC(=O)O)cc3OCC(=O)O)c2ccc(cc2)C)c(cc1OCC(=O)O)OCC(=O)O,Co,5.27064,3.49026,5.03731,302,0.0,1.0,0.0,0.8747554179083736
ULAXUB,OC(=O)Cc1cccc(c1)CC(=O)O,Ce,2.5936,1.15074,2.5936,442,0.0,1.0,0.0,1.824562308736117
ULEGOH,OC(=O)C1(CCCC1)NCc1ccccc1O,Cu,6.13177,4.39371,6.11357,504,0.0,1.0,0.0,1.6220888701227199
ULISOZ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.51796,4.57602,6.50954,5,0.6189714128235326,0.4409448818897638,0.003689495504944047,534.4548138533047
ULOGAE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.52865,5.22151,5.71538,16,0.6012510618483095,0.3323139653414883,0.008175647588050599,278.25586131243733
ULUCUZ,OC(=O)CN(CC(=O)O)CC(=O)O,Eu,2.27947,1.15572,2.16141,466,0.0,1.0,0.0,0.999478107409172
ULUPUM,OC(=O)COCC(=O)O,Co,2.20949,1.57975,2.20484,669,0.3333333333333333,1.0,0.0,1.9976813604681327
ULUPUM01,OC(=O)COCC(=O)O,Co,2.39749,1.74305,2.31063,669,0.27177451862329843,1.0,0.0,1.9971806112761805
ULUVUT,Nc1nnn[nH]1,Zn,5.12732,4.77135,5.1266,204,0.2659262180486337,1.0,0.0,5.971399871255627
UMALEB,OP(=O)(Cc1cc(CP(=O)(O)O)c(cc1CP(=O)(O)O)CP(=O)(O)O)O,Cd,2.08565,0.9139,2.08565,465,0.0,1.0,0.0,1.715195158451718
UMAQAC,OC(=O)c1ccncc1,Cd,4.71055,4.63526,4.70699,16,0.6013453220405606,0.20591233435270134,0.003232026148451201,170.83765170045007
UMARIL,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Mg,4.504,2.16241,4.50015,84,0.6748388488760425,0.34513274336283184,0.121970318475323,32.46153121876549
UMAWUB,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@H](C[C@@H]1C(=O)O)C(=O)O,Zn,2.06139,1.01445,2.06127,400,0.12041043628599324,0.2,0.0,1.8238645496967254
UMEMAB,OC(=O)c1nnn[nH]1,Cd,2.96896,2.50939,2.87254,16,0.6128614096962376,0.0163098878695209,0.010406825449675734,13.652865388594078
UMOBEF03,COc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OC)c1ccc(cc1)C(=O)O,Cu,11.20322,6.07272,11.20322,3,0.6564853142429102,0.08860759493670886,5.4243657563498364e-05,93.35772420358921
UMODEH03,CCOc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OCC)c1ccc(cc1)C(=O)O,Cu,11.61846,5.43431,11.61846,3,0.6773377207796324,0.08270042194092828,3.6233763781452333e-05,88.13215641071616
UMODEH07,CCOc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OCC)c1ccc(cc1)C(=O)O,Cu,11.33302,5.27491,11.33302,3,0.6759993580946473,0.08270042194092828,3.6233763781452333e-05,88.13077215771688
UMODEH11,CCOc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OCC)c1ccc(cc1)C(=O)O,Cu,7.88076,5.12927,6.11336,3,0.6760270194637507,0.08185654008438818,3.279585448640092e-05,87.06525326636398
UMOVID,COc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OC)c1ccc(cc1)C(=O)O,Cu,12.08081,6.02227,12.08081,3,0.6800780455043762,0.08860759493670886,5.4243657563498364e-05,93.35373306224785
UMUXAC,C1CN2CCN1CC2,Cu,6.23377,4.0675,6.23377,472,0.3115407305134947,1.0,0.0,8.966176809350165
UNAGUN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.99295,6.04603,6.99295,5,0.6090910899936607,0.4345025053686471,0.0035378596511084007,526.2601814836456
UNINEM,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.45676,9.62684,15.45676,776,0.3254985778172947,1.0,0.0,10.99988553936007
UNINIQ,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.4172,9.69899,15.3743,776,0.33127253012632235,1.0,0.0,10.999898715650225
UNINOW,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.45947,9.79118,15.45947,776,0.32037332658849965,1.0,0.0,10.999873843420495
UNINUC,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.4591,9.6595,15.44468,776,0.3302271314999719,1.0,0.0,10.999896330026845
UNINUC01,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.36158,9.58292,15.301,776,0.3333333333333333,1.0,0.0,10.999903418449895
UNIPAK,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.54643,9.5716,15.54643,776,0.2997857722681753,1.0,0.0,10.99982686215449
UNIPOY,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cr,15.48194,9.6226,15.28867,776,0.3289600326970685,1.0,0.0,10.999893438478631
UNIRUF,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Li,2.40954,1.47062,2.40728,676,0.32348630007072643,1.0,0.0,22.98638577143748
UNIRUF01,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.66211,1.02899,1.59806,676,0.3333333333333333,1.0,0.0,22.98788278856605
UNIRUF04,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.4517,1.09292,1.45169,676,0.3186084740390622,1.0,0.0,22.975699532507175
UNIRUF05,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.45044,1.02995,1.42407,676,0.2983758678718497,1.0,0.0,22.982568302144436
UNIRUF10,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.24153,0.85426,1.24153,676,0.3163834869237121,1.0,0.0,22.985305950474295
UNIRUF11,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.22024,0.73549,1.22024,676,0.2677849948330883,1.0,0.0,22.985644209088203
UNIRUF13,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.23418,0.61601,1.11823,676,0.2711937896495063,1.0,0.0,22.969681460211362
UNISEQ02,O[C@H]([C@@H](C(=O)O)O)C(=O)O,Li,1.4035,0.95394,1.38315,676,0.3216328447868477,1.0,0.0,22.98610399577642
UNISIU01,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.26853,0.70951,1.22666,676,0.29329722057995394,1.0,0.0,22.982145724107305
UNIWEV,OC(=O)c1ccc(cc1)c1ccc(cc1)P(=O)(O)O,Hg,2.25053,1.83663,2.24421,788,0.0,1.0,0.0,2.66168893317258
UPIXUN,O[C@H]([C@H](C(=O)O)O)C(=O)O,Cd,3.90876,0.69958,1.23998,144,0.32074379793207203,1.0,0.0,11.742199090676495
UPIXUN01,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Cd,1.76644,0.80295,1.7582,144,0.32274871243590536,1.0,0.0,11.889332292888191
UPIXUN03,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Cd,1.80301,0.83234,1.7869,144,0.32318533774086217,1.0,0.0,11.889538303502235
UPIYAU,O[C@H]([C@H](C(=O)O)O)C(=O)O,Mn,3.30712,1.08845,3.25444,410,0.3333333333333333,1.0,0.0,3.907690903165199
UPIZOJ,OC(=O)c1cc(cc(c1)N(=O)=O)C(=O)O,Cs,1.88197,1.11902,1.72858,92,0.3299681849202209,0.46153846153846156,0.02051282051282052,5.302108868100376
UPOVOL,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Er,4.41273,2.47505,4.40179,378,0.0,0.8,0.0,3.2524763229936795
UQAXAN,OC(=O)/C=C/C(=O)O,Gd,4.37891,1.0998,4.16891,278,0.0,1.0,0.0,0.9999281917607576
UQOWUU,Cc1nnn[nH]1,Cu,5.90125,3.62484,5.90125,581,0.49106464199264305,0.75,0.0,2.8012394980488597
UQUMID,O=C1CC(=O)NC(=O)N1,Rb,1.80897,0.76375,1.77172,507,0.33331155879226415,1.0,0.0,2.856110472008944
URUWAH,CC1(C)c2nc3cc4[nH]nnc4cc3nc2C(c2c1nc1cc3[nH]nnc3cc1n2)(C)C,Cu,8.22766,7.29133,8.22766,789,0.3333333333333333,1.0,0.0,1.9997809780271147
URUWEL,CC1(C)c2nc3cc4[nH]nnc4cc3nc2C(c2c1nc1cc3[nH]nnc3cc1n2)(C)C,Cu,8.57437,8.27866,8.57437,789,0.0,1.0,0.0,1.9994461933885481
URUWIP,CC1(C)c2nc3cc4[nH]nnc4cc3nc2C(c2c1nc1cc3[nH]nnc3cc1n2)(C)C,Cu,8.03408,6.89336,8.03408,789,0.16610658626298877,1.0,0.0,1.9996130231888851
URUYOX,n1ncn(c1)n1cnnc1,Cu,8.3973,3.52737,8.3973,40,0.9996226325300773,1.0,0.003846153846153846,12.784605056035598
URUYUD,n1ncn(c1)n1cnnc1,Cu,8.42509,3.57402,8.42508,40,0.9996594897138781,1.0,0.003846153846153846,12.785133243051929
URUZAK,n1ncn(c1)n1cnnc1,Cu,8.2955,3.45305,8.2955,40,0.4986359750011575,1.0,0.003846153846153846,12.784098095450751
URUZIS,n1ncn(c1)n1cnnc1,Cu,8.43453,3.5809,8.43453,40,0.9996594897138781,1.0,0.003846153846153846,12.785175405697116
USUBUG,Nc1nnn[nH]1,Zn,5.37459,5.01886,5.37459,204,0.2627289808170872,1.0,0.0,5.971073648315543
USUQOQ,OC(=O)c1ccc(o1)C(=O)O,Nd,4.20758,1.20912,4.18585,417,0.0,1.0,0.0,1.8521182552476076
USUWUC,OC(=O)C(=O)O,In,6.42664,5.71178,6.42664,154,0.21758444542615507,1.0,0.0,7.990952272267482
UTADOK,OC(=O)C(=O)O,Bi,4.34486,3.76228,4.34486,175,0.3263881593521016,1.0,0.0,10.99226163215496
UTEDEE,OC(=O)c1ccc(cc1)n1nnc(c1C)C(=O)O,Cu,2.97171,1.71857,2.84043,3,0.6773245683952448,0.00590717299578059,0.0,5.675446105032854
UTEXIB,n1[nH]cc(c1)c1cc(cc(c1)c1c[nH]nc1)c1c[nH]nc1,Co,6.29701,3.96685,6.29693,73,0.6172023470934314,0.9375,0.0,13.558990010963681
UTEZOK,N#CC(C(=C(C#N)C#N)C(=O)c1ccccc1)C#N,Cs,2.36621,1.09503,2.18777,580,0.0,1.0,0.0,0.9140377310256704
UTONAT,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Pr,1.72815,1.09049,1.62618,30,0.6558672686102615,0.27450980392156865,0.0945428276300444,23.621618989503126
UTONEX,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Pr,1.89816,0.94357,1.6801,30,0.6326202499642172,0.2647058823529412,0.09137767372821108,22.812344572854308
UVELIR,CC(=O)O,Li,2.59408,2.09461,2.59408,647,0.21476739052054464,1.0,0.0,2.986390994178988
